,date,open,high,low,close,volume
346,2025-05-28 08:00:00,108816.44,109130.44,108602.9,109040.45,475.37342
347,2025-05-28 09:00:00,109040.45,109076.61,108507.23,108789.17,623.66656
348,2025-05-28 10:00:00,108789.17,108944.22,108258.01,108829.01,542.89413
349,2025-05-28 11:00:00,108829.0,108950.0,108719.89,108870.38,249.29417
350,2025-05-28 12:00:00,108870.39,109053.39,108784.27,108891.94,373.67089
351,2025-05-28 13:00:00,108891.94,108985.05,108010.0,108068.45,1104.53138
352,2025-05-28 14:00:00,108068.45,108253.03,107466.02,107522.72,2045.96247
353,2025-05-28 15:00:00,107522.71,107677.28,107045.45,107107.31,2226.89421
354,2025-05-28 16:00:00,107107.31,107457.59,107107.31,107420.0,629.26184
355,2025-05-28 17:00:00,107420.0,107832.38,107363.63,107679.01,886.65781
356,2025-05-28 18:00:00,107679.01,107842.29,107388.0,107476.55,436.1546
357,2025-05-28 19:00:00,107476.54,107798.14,106938.24,106946.01,805.61276
358,2025-05-28 20:00:00,106946.0,107403.82,106769.43,107318.18,518.47491
359,2025-05-28 21:00:00,107318.19,107575.56,107185.9,107495.74,307.12595
360,2025-05-28 22:00:00,107495.74,107495.74,107150.0,107400.73,296.55247
361,2025-05-28 23:00:00,107400.73,108043.95,107400.73,107781.78,716.28736
362,2025-05-29 00:00:00,107781.78,108297.87,107421.12,108285.32,732.1461
363,2025-05-29 01:00:00,108285.31,108347.78,107812.85,108156.23,977.95629
364,2025-05-29 02:00:00,108156.23,108484.61,107931.15,108426.94,690.46291
365,2025-05-29 03:00:00,108426.93,108430.76,107955.47,108044.88,611.48079
366,2025-05-29 04:00:00,108044.87,108106.94,106948.01,107564.44,1149.18527
367,2025-05-29 05:00:00,107564.44,107765.95,107492.36,107681.81,384.95323
368,2025-05-29 06:00:00,107681.81,107945.47,107643.18,107915.46,332.12973
369,2025-05-29 07:00:00,107915.46,108012.79,107752.54,107880.72,420.81581
370,2025-05-29 08:00:00,107880.73,108553.62,107681.81,108492.49,723.1397
371,2025-05-29 09:00:00,108492.5,108637.01,108320.0,108520.01,551.68067
372,2025-05-29 10:00:00,108520.01,108857.15,108381.76,108746.01,766.2731
373,2025-05-29 11:00:00,108746.01,108891.91,108666.09,108779.84,484.21621
374,2025-05-29 12:00:00,108779.83,108797.25,108375.71,108434.78,635.2207
375,2025-05-29 13:00:00,108434.78,108590.88,107430.56,107601.08,1476.99596
376,2025-05-29 14:00:00,107601.08,107835.33,106474.0,107622.54,2202.01745
377,2025-05-29 15:00:00,107622.53,107737.7,106955.91,107019.89,856.64056
378,2025-05-29 16:00:00,107019.9,107168.23,106570.99,106724.42,1143.70436
379,2025-05-29 17:00:00,106724.42,106889.39,106117.51,106303.6,1344.30205
380,2025-05-29 18:00:00,106303.6,106617.77,105804.87,105837.13,1056.11722
381,2025-05-29 19:00:00,105837.14,106090.45,105639.3,105731.74,1138.17489
382,2025-05-29 20:00:00,105731.74,106221.91,105729.02,106180.0,588.90778
383,2025-05-29 21:00:00,106180.0,106470.69,106099.41,106443.01,323.40615
384,2025-05-29 22:00:00,106443.02,106460.0,105906.65,105929.07,391.58161
385,2025-05-29 23:00:00,105929.08,106078.47,105322.86,105589.75,853.19262
386,2025-05-30 00:00:00,105589.75,106214.93,104600.5,104939.99,1835.85842
387,2025-05-30 01:00:00,104940.0,105925.92,104940.0,105666.66,1178.59954
388,2025-05-30 02:00:00,105666.67,106172.3,105650.0,106000.0,767.82001
389,2025-05-30 03:00:00,106000.01,106193.58,105913.35,106024.33,608.67187
390,2025-05-30 04:00:00,106024.33,106136.0,105904.76,106112.08,577.59911
391,2025-05-30 05:00:00,106112.08,106313.12,106018.79,106083.42,420.63382
392,2025-05-30 06:00:00,106083.43,106135.17,105535.07,105711.77,1083.16822
393,2025-05-30 07:00:00,105711.77,105850.0,104727.72,105028.02,2105.75378
394,2025-05-30 08:00:00,105028.03,105367.31,104841.42,105177.33,915.44822
395,2025-05-30 09:00:00,105177.34,105666.67,104606.01,105623.04,1181.32648
396,2025-05-30 10:00:00,105623.04,105938.44,105285.71,105925.06,845.87516
397,2025-05-30 11:00:00,105925.05,105981.75,105700.0,105880.51,520.93192
398,2025-05-30 12:00:00,105880.5,106000.0,105153.84,105684.96,1168.81206
399,2025-05-30 13:00:00,105684.95,105979.35,105366.14,105495.59,956.14556
400,2025-05-30 14:00:00,105495.6,105837.57,105047.61,105346.33,1209.39338
401,2025-05-30 15:00:00,105346.34,105831.0,105291.12,105543.0,842.00636
402,2025-05-30 16:00:00,105543.0,105560.98,103706.71,103898.75,2576.2408
403,2025-05-30 17:00:00,103898.75,104292.69,103836.03,104183.15,1096.10894
404,2025-05-30 18:00:00,104183.15,104914.02,104065.08,104891.99,839.08091
405,2025-05-30 19:00:00,104891.98,104988.97,104484.86,104640.5,691.96122
406,2025-05-30 20:00:00,104640.49,104846.13,104398.93,104580.0,400.3719
407,2025-05-30 21:00:00,104579.99,104878.05,104553.7,104631.59,288.73316
408,2025-05-30 22:00:00,104631.6,104804.32,103966.32,103966.33,658.81848
409,2025-05-30 23:00:00,103966.32,104260.0,103621.0,103985.48,937.13867
410,2025-05-31 00:00:00,103985.47,104292.69,103550.0,103957.33,931.10451
411,2025-05-31 01:00:00,103957.33,104195.13,103269.87,103476.61,1041.88047
412,2025-05-31 02:00:00,103476.6,103852.18,103102.59,103189.83,624.53338
413,2025-05-31 03:00:00,103189.83,103692.3,103068.55,103684.01,648.80769
414,2025-05-31 04:00:00,103684.0,103820.68,103487.99,103812.0,362.42657
415,2025-05-31 05:00:00,103812.0,103911.1,103519.74,103538.94,459.85245
416,2025-05-31 06:00:00,103538.93,103903.54,103530.64,103862.52,275.22705
417,2025-05-31 07:00:00,103862.52,103862.52,103633.35,103747.02,327.26511
418,2025-05-31 08:00:00,103747.03,103809.51,103513.84,103648.32,300.058
419,2025-05-31 09:00:00,103648.32,103737.49,103482.55,103538.01,296.10498
420,2025-05-31 10:00:00,103538.02,103599.36,103285.71,103410.0,386.05919
421,2025-05-31 11:00:00,103410.01,103523.81,103311.32,103498.18,479.80598
422,2025-05-31 12:00:00,103498.17,104033.96,103480.11,104033.96,728.70156
423,2025-05-31 13:00:00,104033.95,104200.0,103978.0,104117.3,624.03528
424,2025-05-31 14:00:00,104117.31,104583.48,104117.3,104573.92,795.27913
425,2025-05-31 15:00:00,104573.91,104846.15,104443.39,104556.08,714.30044
426,2025-05-31 16:00:00,104556.08,104780.49,104400.0,104490.57,495.10689
427,2025-05-31 17:00:00,104490.56,104619.05,104261.39,104349.06,343.45658
428,2025-05-31 18:00:00,104349.06,104619.05,104349.05,104487.81,165.7009
429,2025-05-31 19:00:00,104487.81,104750.0,104487.8,104698.02,233.47406
430,2025-05-31 20:00:00,104698.03,104807.94,104533.54,104781.83,150.05341
431,2025-05-31 21:00:00,104781.84,104884.16,104645.73,104863.16,317.26216
432,2025-05-31 22:00:00,104863.16,104900.0,104603.08,104625.8,228.10691
433,2025-05-31 23:00:00,104625.79,104840.0,104473.2,104591.88,360.75652
434,2025-06-01 00:00:00,104591.88,104647.11,104320.02,104446.49,293.78295
435,2025-06-01 01:00:00,104446.49,104505.58,103991.37,104126.07,466.13267
436,2025-06-01 02:00:00,104126.08,104324.21,103924.52,104195.12,313.34738
437,2025-06-01 03:00:00,104195.13,104464.1,103971.7,104381.03,259.25466
438,2025-06-01 04:00:00,104381.03,104729.99,104360.9,104633.16,272.61866
439,2025-06-01 05:00:00,104633.16,104714.29,104450.0,104536.57,214.06083
440,2025-06-01 06:00:00,104536.57,104536.58,104195.12,104258.93,257.26107
441,2025-06-01 07:00:00,104258.93,104370.38,104202.48,104275.95,191.3218
442,2025-06-01 08:00:00,104275.95,104386.6,104220.7,104386.6,247.34836
443,2025-06-01 09:00:00,104386.6,104459.07,103752.49,103934.34,679.61906
444,2025-06-01 10:00:00,103934.35,104040.52,103773.69,103930.99,302.13053
445,2025-06-01 11:00:00,103930.98,104152.24,103845.46,104082.68,286.47453
446,2025-06-01 12:00:00,104082.67,104190.48,103783.01,103956.26,354.08075
447,2025-06-01 13:00:00,103956.25,104424.64,103951.61,104259.2,323.14616
448,2025-06-01 14:00:00,104259.19,104773.59,104259.19,104599.7,782.69419
449,2025-06-01 15:00:00,104599.7,104809.53,104502.99,104715.1,409.06118
450,2025-06-01 16:00:00,104715.1,105299.21,104659.47,105038.8,1174.8504
451,2025-06-01 17:00:00,105038.8,105192.99,104986.2,105066.33,319.00519
452,2025-06-01 18:00:00,105066.34,105066.34,104319.79,104900.01,575.5374
453,2025-06-01 19:00:00,104900.01,105156.73,104805.44,105121.94,361.59685
454,2025-06-01 20:00:00,105121.95,105300.0,104893.72,104948.91,324.69341
455,2025-06-01 21:00:00,104948.91,105504.67,104926.82,105496.54,414.58616
456,2025-06-01 22:00:00,105496.54,105737.84,105414.63,105512.18,474.08063
457,2025-06-01 23:00:00,105512.17,105866.91,105466.39,105642.93,413.01524
458,2025-06-02 00:00:00,105642.93,105735.42,105404.31,105427.48,432.43804
459,2025-06-02 01:00:00,105427.48,105658.38,105349.63,105388.59,368.13444
460,2025-06-02 02:00:00,105388.58,105414.64,105019.05,105026.98,500.23301
461,2025-06-02 03:00:00,105026.97,105055.1,104571.42,104829.27,586.76964
462,2025-06-02 04:00:00,104829.27,104997.06,104700.03,104765.48,262.60797
463,2025-06-02 05:00:00,104765.48,104918.04,104610.13,104833.79,244.85997
464,2025-06-02 06:00:00,104833.79,105266.87,104732.38,105162.38,470.58034
465,2025-06-02 07:00:00,105162.39,105438.87,105162.38,105387.67,346.57956
466,2025-06-02 08:00:00,105387.67,105935.63,105241.18,105328.43,705.16393
467,2025-06-02 09:00:00,105328.43,105335.99,104483.64,104585.36,998.9363
468,2025-06-02 10:00:00,104585.37,104660.0,104254.71,104370.85,704.18464
469,2025-06-02 11:00:00,104370.85,104487.82,103941.0,104047.64,725.6249
470,2025-06-02 12:00:00,104047.63,104281.98,103862.5,104200.32,696.19227
471,2025-06-02 13:00:00,104200.32,104570.57,103700.0,103800.0,1053.66155
472,2025-06-02 14:00:00,103799.99,104679.25,103659.88,104176.62,1127.64518
473,2025-06-02 15:00:00,104176.61,104565.32,103905.1,104438.79,580.0461
474,2025-06-02 16:00:00,104438.79,104450.01,104030.01,104286.06,501.02384
475,2025-06-02 17:00:00,104286.06,104490.57,104095.23,104399.89,372.61381
476,2025-06-02 18:00:00,104399.89,104731.95,104200.0,104361.54,367.55001
477,2025-06-02 19:00:00,104361.54,104510.96,104050.96,104425.63,339.8615
478,2025-06-02 20:00:00,104425.64,104995.93,104425.64,104878.62,440.97656
479,2025-06-02 21:00:00,104878.61,105096.66,104575.37,104942.0,303.58011
480,2025-06-02 22:00:00,104941.99,105800.0,104941.99,105695.49,784.02023
481,2025-06-02 23:00:00,105695.5,105931.44,105575.47,105857.99,540.70423
482,2025-06-03 00:00:00,105858.0,106400.0,105747.14,106285.72,752.61041
483,2025-06-03 01:00:00,106285.72,106488.0,106110.53,106481.75,485.1048
484,2025-06-03 02:00:00,106481.76,106500.0,105577.36,105612.46,691.63486
485,2025-06-03 03:00:00,105612.47,105712.72,105340.18,105482.02,441.33737
486,2025-06-03 04:00:00,105482.03,105513.02,105116.2,105166.92,433.84543
487,2025-06-03 05:00:00,105166.93,105472.1,105166.92,105452.08,465.42429
488,2025-06-03 06:00:00,105452.09,105463.19,105218.0,105429.67,497.04209
489,2025-06-03 07:00:00,105429.67,105438.02,105161.84,105170.75,412.13809
490,2025-06-03 08:00:00,105170.76,105245.29,104872.5,105094.93,579.75676
491,2025-06-03 09:00:00,105094.93,105284.74,105067.74,105198.11,353.4813
492,2025-06-03 10:00:00,105198.12,105343.01,105146.99,105280.99,376.17348
493,2025-06-03 11:00:00,105281.0,105349.94,105173.87,105287.24,272.00092
494,2025-06-03 12:00:00,105287.24,105425.38,105224.25,105307.94,404.97079
495,2025-06-03 13:00:00,105307.94,105666.67,105031.6,105421.55,737.70303
496,2025-06-03 14:00:00,105421.54,106692.43,105150.94,106550.01,1681.31099
497,2025-06-03 15:00:00,106550.01,106794.67,106333.33,106610.66,1120.18715
498,2025-06-03 16:00:00,106610.66,106666.67,105800.0,105817.63,798.97951
499,2025-06-03 17:00:00,105817.63,106142.86,105758.25,105943.98,392.12835
500,2025-06-03 18:00:00,105943.99,106047.62,105592.17,106013.15,412.4498
501,2025-06-03 19:00:00,106013.15,106428.58,106013.15,106238.81,403.87736
502,2025-06-03 20:00:00,106238.81,106254.92,105353.5,105738.69,512.78907
503,2025-06-03 21:00:00,105738.7,105847.71,105274.95,105367.93,366.43282
504,2025-06-03 22:00:00,105367.92,105902.93,105308.0,105743.74,299.07218
505,2025-06-03 23:00:00,105743.74,105743.74,105266.02,105376.89,369.07549
506,2025-06-04 00:00:00,105376.9,105524.96,105132.27,105476.2,493.99756
507,2025-06-04 01:00:00,105476.2,105740.0,105422.59,105592.9,442.93676
508,2025-06-04 02:00:00,105592.9,105839.63,105415.09,105476.22,250.94227
509,2025-06-04 03:00:00,105476.22,105745.29,105444.32,105519.27,280.68523
510,2025-06-04 04:00:00,105519.26,105611.96,105404.25,105407.05,264.21374
511,2025-06-04 05:00:00,105407.06,105549.03,105340.66,105354.14,1117.59375
512,2025-06-04 06:00:00,105354.14,105436.64,105250.0,105301.02,613.5989
513,2025-06-04 07:00:00,105301.03,105469.0,105264.23,105320.75,247.91386
514,2025-06-04 08:00:00,105320.75,105585.45,105320.75,105435.93,351.33591
515,2025-06-04 09:00:00,105435.93,105919.26,105329.54,105825.31,986.00175
516,2025-06-04 10:00:00,105825.31,106000.0,105650.96,105705.13,390.95549
517,2025-06-04 11:00:00,105705.13,105820.04,105080.26,105084.36,2112.4711
518,2025-06-04 12:00:00,105084.36,105157.27,104794.5,105039.19,887.65828
519,2025-06-04 13:00:00,105039.2,105272.3,104720.0,104761.17,633.64563
520,2025-06-04 14:00:00,104761.17,105045.79,104179.0,105033.3,1446.2321
521,2025-06-04 15:00:00,105033.3,105542.0,104928.65,105298.27,938.94287
522,2025-06-04 16:00:00,105298.26,105464.85,105094.0,105445.89,468.85884
523,2025-06-04 17:00:00,105445.9,105483.14,104963.64,105051.1,399.33188
524,2025-06-04 18:00:00,105051.11,105300.0,104920.01,104951.54,301.21483
525,2025-06-04 19:00:00,104951.54,105079.99,104865.25,104913.52,282.68857
526,2025-06-04 20:00:00,104913.52,104959.64,104407.16,104609.87,484.36457
527,2025-06-04 21:00:00,104609.88,105045.79,104549.83,104930.61,304.21199
528,2025-06-04 22:00:00,104930.61,105034.91,104744.18,104775.36,158.79559
529,2025-06-04 23:00:00,104775.37,104864.5,104625.15,104696.86,176.30335
530,2025-06-05 00:00:00,104696.86,104976.75,104651.16,104976.74,242.65293
531,2025-06-05 01:00:00,104976.75,105155.55,104697.84,104774.92,288.56241
532,2025-06-05 02:00:00,104774.92,105240.84,104774.92,104989.48,396.55703
533,2025-06-05 03:00:00,104989.48,105064.95,104880.2,105047.15,198.77038
534,2025-06-05 04:00:00,105047.15,105226.14,105032.95,105173.71,182.6561
535,2025-06-05 05:00:00,105173.72,105189.22,104570.43,104649.23,673.16476
536,2025-06-05 06:00:00,104649.22,104696.73,104380.0,104452.93,416.36718
537,2025-06-05 07:00:00,104452.94,104636.46,104424.52,104518.05,321.50806
538,2025-06-05 08:00:00,104518.05,104681.28,104424.52,104675.36,277.44002
539,2025-06-05 09:00:00,104675.36,104920.0,104675.35,104900.0,298.63026
540,2025-06-05 10:00:00,104900.0,104900.01,104517.43,104659.24,304.88123
541,2025-06-05 11:00:00,104659.25,104847.52,104551.64,104827.8,180.80524
542,2025-06-05 12:00:00,104827.79,105776.99,104790.69,105649.59,1029.99302
543,2025-06-05 13:00:00,105649.6,105909.71,104303.64,104527.0,1449.94992
544,2025-06-05 14:00:00,104527.0,104927.79,103900.0,104639.2,1874.15172
545,2025-06-05 15:00:00,104639.21,104871.31,104330.18,104531.49,713.68921
546,2025-06-05 16:00:00,104531.5,104598.87,103258.0,103262.53,1390.7435
547,2025-06-05 17:00:00,103262.54,103581.4,103140.0,103240.04,962.55375
548,2025-06-05 18:00:00,103240.04,103354.56,102581.56,103006.05,1385.84959
549,2025-06-05 19:00:00,103006.04,103036.91,101596.62,101914.77,2448.38476
550,2025-06-05 20:00:00,101914.76,102171.44,100372.26,100483.91,3383.41936
551,2025-06-05 21:00:00,100483.92,101658.17,100428.0,101542.82,2188.11746
552,2025-06-05 22:00:00,101542.82,101707.77,101029.46,101502.61,949.97233
553,2025-06-05 23:00:00,101502.61,101835.7,101488.37,101508.68,762.68132
554,2025-06-06 00:00:00,101508.69,101907.0,101095.8,101900.77,874.39109
555,2025-06-06 01:00:00,101900.77,101944.89,101681.77,101841.2,378.25915
556,2025-06-06 02:00:00,101841.19,102208.28,101535.61,102203.52,725.19187
557,2025-06-06 03:00:00,102203.53,102520.0,102056.23,102493.3,774.57977
558,2025-06-06 04:00:00,102493.3,102799.23,102387.38,102777.0,593.0447
559,2025-06-06 05:00:00,102777.01,102954.24,102683.22,102954.24,461.43449
560,2025-06-06 06:00:00,102954.23,103210.06,102896.1,103160.0,638.68853
561,2025-06-06 07:00:00,103160.0,103468.66,103050.9,103150.44,585.47496
562,2025-06-06 08:00:00,103150.44,103589.0,103150.43,103510.25,492.04854
563,2025-06-06 09:00:00,103510.25,103750.0,103510.24,103643.98,621.57206
564,2025-06-06 10:00:00,103643.99,103800.0,103553.31,103676.25,580.32136
565,2025-06-06 11:00:00,103676.24,103991.45,103643.78,103927.99,524.28446
566,2025-06-06 12:00:00,103927.99,104300.0,103513.7,103753.27,1382.8038
567,2025-06-06 13:00:00,103753.26,104529.65,103753.26,104098.84,950.84579
568,2025-06-06 14:00:00,104098.84,104880.88,104004.83,104776.7,991.71953
569,2025-06-06 15:00:00,104776.7,105333.0,104616.12,105092.28,1335.00321
570,2025-06-06 16:00:00,105092.28,105284.0,104708.08,104758.27,1057.7328
571,2025-06-06 17:00:00,104758.28,104975.47,104390.18,104922.14,761.7073
572,2025-06-06 18:00:00,104922.14,104982.38,104475.93,104497.69,373.48505
573,2025-06-06 19:00:00,104497.69,104601.87,104013.21,104219.8,569.98192
574,2025-06-06 20:00:00,104219.8,104617.56,104167.98,104478.07,332.96273
575,2025-06-06 21:00:00,104478.07,104488.38,104300.0,104386.29,362.2665
576,2025-06-06 22:00:00,104386.29,104485.91,104232.55,104476.81,240.44272
577,2025-06-06 23:00:00,104476.82,104487.28,104193.32,104288.44,230.83152
578,2025-06-07 00:00:00,104288.43,104511.69,103871.09,104511.69,440.68115
579,2025-06-07 01:00:00,104511.68,104567.89,104348.83,104453.56,211.2017
580,2025-06-07 02:00:00,104453.55,104611.68,104328.18,104531.57,266.07012
581,2025-06-07 03:00:00,104531.58,104910.77,104484.52,104871.58,482.21131
582,2025-06-07 04:00:00,104871.59,104880.32,104643.62,104819.99,263.09442
583,2025-06-07 05:00:00,104820.0,105000.0,104751.16,104877.36,292.29171
584,2025-06-07 06:00:00,104877.37,105319.0,104788.31,105316.37,409.73016
585,2025-06-07 07:00:00,105316.36,105319.13,104834.27,104867.04,343.94832
586,2025-06-07 08:00:00,104867.03,104966.69,104689.81,104746.44,233.72481
587,2025-06-07 09:00:00,104746.44,104942.02,104746.43,104848.09,208.46137
588,2025-06-07 10:00:00,104848.09,105198.58,104840.29,105145.84,355.28954
589,2025-06-07 11:00:00,105145.83,105264.0,105050.04,105150.01,382.87799
590,2025-06-07 12:00:00,105150.01,105702.99,105150.0,105465.21,1059.92731
591,2025-06-07 13:00:00,105465.22,105800.0,105309.56,105610.52,478.46327
592,2025-06-07 14:00:00,105610.53,105688.4,105394.48,105431.61,394.99404
593,2025-06-07 15:00:00,105431.61,105577.18,105316.98,105558.11,264.34496
594,2025-06-07 16:00:00,105558.11,105666.66,105279.06,105350.68,279.15265
595,2025-06-07 17:00:00,105350.68,105558.62,105350.0,105393.21,183.64973
596,2025-06-07 18:00:00,105393.21,105884.46,105393.2,105599.99,712.93146
597,2025-06-07 19:00:00,105599.99,105871.33,105599.99,105725.91,360.31008
598,2025-06-07 20:00:00,105725.91,105900.0,105725.9,105846.98,192.22857
599,2025-06-07 21:00:00,105846.98,105865.43,105707.39,105764.64,139.73285
600,2025-06-07 22:00:00,105764.63,105900.0,105664.0,105820.51,179.8611
601,2025-06-07 23:00:00,105820.52,105820.52,105534.88,105552.15,209.75344
602,2025-06-08 00:00:00,105552.15,105654.95,105441.86,105473.21,278.41728
603,2025-06-08 01:00:00,105473.22,105786.33,105400.57,105690.33,312.19485
604,2025-06-08 02:00:00,105690.32,105690.33,105441.86,105441.87,301.18228
605,2025-06-08 03:00:00,105441.86,105500.0,105394.03,105471.59,192.88835
606,2025-06-08 04:00:00,105471.59,105636.53,105408.38,105614.38,151.52478
607,2025-06-08 05:00:00,105614.37,105653.13,105412.76,105438.34,148.53573
608,2025-06-08 06:00:00,105438.34,105599.32,105432.96,105442.87,155.65979
609,2025-06-08 07:00:00,105442.88,105556.15,105410.23,105426.45,167.34238
610,2025-06-08 08:00:00,105426.46,105495.99,105367.88,105373.81,192.70501
611,2025-06-08 09:00:00,105373.82,105405.8,105075.51,105140.01,497.00351
612,2025-06-08 10:00:00,105140.0,105481.24,104964.14,105357.64,605.7311
613,2025-06-08 11:00:00,105357.64,105720.94,105357.63,105686.71,376.57336
614,2025-06-08 12:00:00,105686.71,105773.6,105520.25,105721.5,711.6709
615,2025-06-08 13:00:00,105721.5,106160.19,105577.36,105627.9,891.02348
616,2025-06-08 14:00:00,105627.9,105910.17,105577.36,105829.66,258.38147
617,2025-06-08 15:00:00,105829.66,106095.85,105818.18,105984.52,339.9057
618,2025-06-08 16:00:00,105984.53,106320.77,105943.91,106189.99,430.6459
619,2025-06-08 17:00:00,106190.0,106360.0,106081.59,106082.95,300.0469
620,2025-06-08 18:00:00,106082.95,106325.59,106020.46,106317.7,214.12634
621,2025-06-08 19:00:00,106317.71,106335.9,106180.85,106289.99,155.14719
622,2025-06-08 20:00:00,106289.99,106319.92,106118.72,106147.66,273.99242
623,2025-06-08 21:00:00,106147.65,106488.14,106147.65,106331.92,236.61843
624,2025-06-08 22:00:00,106331.92,106360.85,105674.7,105770.55,441.89266
625,2025-06-08 23:00:00,105770.55,105775.99,105545.71,105734.0,414.85324
626,2025-06-09 00:00:00,105734.01,105966.33,105581.44,105706.34,642.30292
627,2025-06-09 01:00:00,105706.34,105740.9,105427.53,105527.71,390.41065
628,2025-06-09 02:00:00,105527.71,105724.76,105475.48,105560.89,237.10673
629,2025-06-09 03:00:00,105560.9,105700.37,105318.37,105659.13,525.2294
630,2025-06-09 04:00:00,105659.14,105717.3,105428.02,105449.21,501.62589
631,2025-06-09 05:00:00,105449.21,105522.87,105325.6,105379.11,319.63601
632,2025-06-09 06:00:00,105379.12,105692.84,105319.0,105692.83,454.58589
633,2025-06-09 07:00:00,105692.84,105692.84,105500.0,105560.71,194.49207
634,2025-06-09 08:00:00,105560.71,105949.09,105473.57,105926.39,461.1018
635,2025-06-09 09:00:00,105926.4,106888.0,105832.0,106612.52,1140.00074
636,2025-06-09 10:00:00,106612.53,107464.77,106565.3,107179.7,1524.82298
637,2025-06-09 11:00:00,107179.7,107806.0,107146.18,107759.21,1299.03104
638,2025-06-09 12:00:00,107759.21,107990.0,107540.22,107750.39,875.21201
639,2025-06-09 13:00:00,107750.39,107893.4,106860.0,107026.47,1035.50084
640,2025-06-09 14:00:00,107026.48,108000.0,107026.48,107610.33,1005.76983
641,2025-06-09 15:00:00,107610.32,108020.0,107522.79,107635.91,627.93587
642,2025-06-09 16:00:00,107635.91,108127.16,107635.91,107697.51,895.91837
643,2025-06-09 17:00:00,107697.52,108422.28,107659.35,108337.56,661.80863
644,2025-06-09 18:00:00,108337.57,108552.44,108284.5,108446.18,521.19201
645,2025-06-09 19:00:00,108446.18,108767.24,108339.68,108564.72,610.54706
646,2025-06-09 20:00:00,108565.86,108736.19,108456.08,108706.74,326.05236
647,2025-06-09 21:00:00,108706.74,110530.17,108706.73,109973.75,3520.02143
648,2025-06-09 22:00:00,109973.74,110420.0,109734.92,110177.28,1243.72377
649,2025-06-09 23:00:00,110177.28,110313.99,109866.18,110263.02,961.34621
650,2025-06-10 00:00:00,110263.02,110311.82,109909.54,109913.91,893.59303
651,2025-06-10 01:00:00,109913.91,109953.98,109648.29,109788.57,524.96936
652,2025-06-10 02:00:00,109788.58,109788.58,109381.24,109650.94,568.91009
653,2025-06-10 03:00:00,109650.95,109684.89,109382.38,109568.02,369.14727
654,2025-06-10 04:00:00,109568.03,109649.98,109366.0,109528.55,369.49008
655,2025-06-10 05:00:00,109528.55,109737.68,109200.0,109310.49,529.37516
656,2025-06-10 06:00:00,109310.49,109650.0,109161.0,109502.68,427.51687
657,2025-06-10 07:00:00,109502.69,109517.16,109095.67,109205.14,990.69176
658,2025-06-10 08:00:00,109205.14,109415.1,109056.9,109082.65,522.59315
659,2025-06-10 09:00:00,109082.65,109521.84,109065.14,109508.78,615.65872
660,2025-06-10 10:00:00,109508.78,109573.3,109275.43,109303.61,324.81871
661,2025-06-10 11:00:00,109303.61,109851.8,109199.81,109541.28,881.83399
662,2025-06-10 12:00:00,109541.93,109700.0,109415.62,109697.76,554.16291
663,2025-06-10 13:00:00,109697.75,109900.81,108888.88,109305.28,1408.6638
664,2025-06-10 14:00:00,109305.28,109332.45,108468.29,108620.01,1840.47344
665,2025-06-10 15:00:00,108620.0,109199.99,108331.03,109015.42,1443.70766
666,2025-06-10 16:00:00,109015.41,109251.41,108690.59,108720.61,536.4776
667,2025-06-10 17:00:00,108720.61,109064.06,108616.68,108711.37,359.45497
668,2025-06-10 18:00:00,108711.37,109480.67,108518.86,109282.38,477.70957
669,2025-06-10 19:00:00,109282.38,110400.0,109282.37,109526.3,1266.2179
670,2025-06-10 20:00:00,109526.3,110018.07,109239.68,109960.0,609.61756
671,2025-06-10 21:00:00,109960.01,110000.0,109420.0,109863.07,453.96715
672,2025-06-10 22:00:00,109863.06,110181.1,109610.4,109727.87,482.13147
673,2025-06-10 23:00:00,109727.88,110299.73,109600.0,110274.39,620.64617
674,2025-06-11 00:00:00,110274.39,110274.4,109780.0,109825.54,496.67292
675,2025-06-11 01:00:00,109825.55,109832.94,109565.1,109605.53,388.64877
676,2025-06-11 02:00:00,109605.53,109858.22,109533.97,109677.03,257.11312
677,2025-06-11 03:00:00,109677.03,109858.23,109622.03,109722.95,251.1783
678,2025-06-11 04:00:00,109722.95,109735.24,109552.68,109562.75,173.09706
679,2025-06-11 05:00:00,109562.75,109650.59,109430.38,109468.03,198.18742
680,2025-06-11 06:00:00,109468.04,109679.24,109373.67,109595.01,322.84155
681,2025-06-11 07:00:00,109595.02,109745.29,109446.73,109446.74,306.34832
682,2025-06-11 08:00:00,109446.74,109675.69,109446.73,109576.02,413.74462
683,2025-06-11 09:00:00,109576.03,109603.57,109233.62,109269.83,579.74506
684,2025-06-11 10:00:00,109269.82,109468.67,109200.0,109373.12,390.96093
685,2025-06-11 11:00:00,109373.13,109391.75,109193.89,109252.09,249.30459
686,2025-06-11 12:00:00,109252.1,109927.04,109008.82,109714.87,1297.31517
687,2025-06-11 13:00:00,109714.87,109900.0,109301.42,109684.0,948.34709
688,2025-06-11 14:00:00,109684.0,110392.01,109650.94,109866.69,1345.14543
689,2025-06-11 15:00:00,109866.69,110042.9,109660.72,109735.7,808.45996
690,2025-06-11 16:00:00,109735.7,109815.84,109341.79,109439.38,689.45368
691,2025-06-11 17:00:00,109439.38,109768.85,108964.16,108984.72,724.99224
692,2025-06-11 18:00:00,108984.72,109072.91,108412.01,108807.25,963.32708
693,2025-06-11 19:00:00,108807.25,108960.0,108576.0,108742.37,459.75917
